Info 0    [15:50:23.307] Starting TS Server
Info 965  [17:06:55.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 264 structureChanged: false structureIsReused:: Completely Elapsed: 5.510489001870155ms
Info 966  [17:06:55.859] Different program with same set of files
Info 967  [17:06:56.026] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 968  [17:06:56.029] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 265 structureChanged: false structureIsReused:: Completely Elapsed: 2.967468999326229ms
Info 969  [17:06:56.029] Different program with same set of files
Info 970  [17:06:56.193] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 971  [17:06:56.196] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 266 structureChanged: false structureIsReused:: Completely Elapsed: 3.2193120010197163ms
Info 972  [17:06:56.196] Different program with same set of files
Info 973  [17:06:56.345] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 974  [17:06:56.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 267 structureChanged: false structureIsReused:: Completely Elapsed: 2.6778229996562004ms
Info 975  [17:06:56.348] Different program with same set of files
Info 976  [17:06:56.513] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 977  [17:06:56.518] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 268 structureChanged: false structureIsReused:: Completely Elapsed: 5.112983997911215ms
Info 978  [17:06:56.519] Different program with same set of files
Info 979  [17:06:56.704] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 980  [17:06:56.710] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 269 structureChanged: false structureIsReused:: Completely Elapsed: 6.04517899826169ms
Info 981  [17:06:56.710] Different program with same set of files
Info 982  [17:06:56.979] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 983  [17:06:56.982] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 270 structureChanged: false structureIsReused:: Completely Elapsed: 3.3612649999558926ms
Info 984  [17:06:56.982] Different program with same set of files
Info 985  [17:06:57.344] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 986  [17:06:57.349] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 271 structureChanged: false structureIsReused:: Completely Elapsed: 4.99473199993372ms
Info 987  [17:06:57.349] Different program with same set of files
Info 988  [17:06:58.456] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 989  [17:06:58.459] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 272 structureChanged: false structureIsReused:: Completely Elapsed: 3.645840000361204ms
Info 990  [17:06:58.460] Different program with same set of files
Info 991  [17:06:59.050] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 992  [17:06:59.053] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 273 structureChanged: false structureIsReused:: Completely Elapsed: 2.854338999837637ms
Info 993  [17:06:59.053] Different program with same set of files
Info 994  [17:07:00.056] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 995  [17:07:00.059] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 274 structureChanged: false structureIsReused:: Completely Elapsed: 2.7668109983205795ms
Info 996  [17:07:00.059] Different program with same set of files
Info 997  [17:07:01.211] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 998  [17:07:01.215] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 275 structureChanged: false structureIsReused:: Completely Elapsed: 4.667313002049923ms
Info 999  [17:07:01.215] Different program with same set of files
Info 1000 [17:07:01.679] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1001 [17:07:01.681] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 276 structureChanged: false structureIsReused:: Completely Elapsed: 1.9348450005054474ms
Info 1002 [17:07:01.681] Different program with same set of files
Info 1003 [17:07:02.545] Format host information updated
Info 1004 [17:07:02.616] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1005 [17:07:02.618] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 277 structureChanged: false structureIsReused:: Completely Elapsed: 1.9906800016760826ms
Info 1006 [17:07:02.618] Different program with same set of files
Info 1007 [17:08:28.574] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1008 [17:08:28.577] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 278 structureChanged: false structureIsReused:: Completely Elapsed: 2.389325998723507ms
Info 1009 [17:08:28.577] Different program with same set of files
Info 1010 [17:08:28.975] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1011 [17:08:28.978] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 279 structureChanged: false structureIsReused:: Completely Elapsed: 2.943774998188019ms
Info 1012 [17:08:28.978] Different program with same set of files
Info 1013 [17:08:29.019] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1014 [17:08:29.022] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 280 structureChanged: false structureIsReused:: Completely Elapsed: 2.1966390013694763ms
Info 1015 [17:08:29.022] Different program with same set of files
Info 1016 [17:08:29.183] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1017 [17:08:29.185] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 281 structureChanged: false structureIsReused:: Completely Elapsed: 1.9218540005385876ms
Info 1018 [17:08:29.185] Different program with same set of files
Info 1019 [17:08:29.287] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1020 [17:08:29.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 282 structureChanged: false structureIsReused:: Completely Elapsed: 2.3115880005061626ms
Info 1021 [17:08:29.289] Different program with same set of files
Info 1022 [17:08:29.518] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1023 [17:08:29.523] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 283 structureChanged: false structureIsReused:: Completely Elapsed: 4.831007000058889ms
Info 1024 [17:08:29.523] Different program with same set of files
Info 1025 [17:08:29.646] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1026 [17:08:29.652] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 284 structureChanged: false structureIsReused:: Completely Elapsed: 5.484565999358892ms
Info 1027 [17:08:29.652] Different program with same set of files
Info 1028 [17:08:29.773] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1029 [17:08:29.776] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 285 structureChanged: false structureIsReused:: Completely Elapsed: 3.1452840007841587ms
Info 1030 [17:08:29.776] Different program with same set of files
Info 1031 [17:08:29.995] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1032 [17:08:30.000] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 286 structureChanged: false structureIsReused:: Completely Elapsed: 4.612135998904705ms
Info 1033 [17:08:30.000] Different program with same set of files
Info 1034 [17:08:30.195] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1035 [17:08:30.201] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 287 structureChanged: false structureIsReused:: Completely Elapsed: 5.726596999913454ms
Info 1036 [17:08:30.201] Different program with same set of files
Info 1037 [17:08:30.403] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1038 [17:08:30.412] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 288 structureChanged: false structureIsReused:: Completely Elapsed: 8.283087998628616ms
Info 1039 [17:08:30.412] Different program with same set of files
Info 1040 [17:08:30.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1041 [17:08:30.485] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 289 structureChanged: false structureIsReused:: Completely Elapsed: 3.2147809974849224ms
Info 1042 [17:08:30.485] Different program with same set of files
Info 1043 [17:08:30.785] getCompletionData: Get current token: 0.039514001458883286
Info 1044 [17:08:30.786] getCompletionData: Is inside comment: 0.1049100011587143
Info 1045 [17:08:30.786] getCompletionData: Get previous token: 0.1793759986758232
Info 1046 [17:08:30.786] getCompletionsAtPosition: isCompletionListBlocker: 0.005550999194383621
Info 1047 [17:08:30.786] getCompletionData: Semantic work: 0.30966800078749657
Info 1048 [17:08:30.787] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.7769600003957748
Info 1049 [17:08:32.665] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1050 [17:08:32.669] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 290 structureChanged: false structureIsReused:: Completely Elapsed: 3.7999030016362667ms
Info 1051 [17:08:32.669] Different program with same set of files
Info 1052 [17:08:33.146] Format host information updated
Info 1053 [17:12:10.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1054 [17:12:10.319] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 291 structureChanged: false structureIsReused:: Completely Elapsed: 6.018148999661207ms
Info 1055 [17:12:10.320] Different program with same set of files
Info 1056 [17:12:10.862] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1057 [17:12:10.866] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 292 structureChanged: false structureIsReused:: Completely Elapsed: 4.1858149990439415ms
Info 1058 [17:12:10.866] Different program with same set of files
Info 1059 [17:12:11.245] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1060 [17:12:11.251] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 293 structureChanged: false structureIsReused:: Completely Elapsed: 5.882966998964548ms
Info 1061 [17:12:11.251] Different program with same set of files
Info 1062 [17:12:11.403] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1063 [17:12:11.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 294 structureChanged: false structureIsReused:: Completely Elapsed: 6.150672003626823ms
Info 1064 [17:12:11.409] Different program with same set of files
Info 1065 [17:12:11.559] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1066 [17:12:11.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 295 structureChanged: false structureIsReused:: Completely Elapsed: 3.28303400054574ms
Info 1067 [17:12:11.562] Different program with same set of files
Info 1068 [17:12:11.664] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1069 [17:12:11.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 296 structureChanged: false structureIsReused:: Completely Elapsed: 2.498394999653101ms
Info 1070 [17:12:11.667] Different program with same set of files
Info 1071 [17:12:11.713] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1072 [17:12:11.717] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 297 structureChanged: false structureIsReused:: Completely Elapsed: 3.652217999100685ms
Info 1073 [17:12:11.717] Different program with same set of files
Info 1074 [17:12:11.946] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1075 [17:12:11.953] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 298 structureChanged: false structureIsReused:: Completely Elapsed: 7.501683000475168ms
Info 1076 [17:12:11.953] Different program with same set of files
Info 1077 [17:12:12.105] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1078 [17:12:12.109] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 299 structureChanged: false structureIsReused:: Completely Elapsed: 4.4104060009121895ms
Info 1079 [17:12:12.109] Different program with same set of files
Info 1080 [17:12:12.256] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1081 [17:12:12.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 300 structureChanged: false structureIsReused:: Completely Elapsed: 3.6053129993379116ms
Info 1082 [17:12:12.260] Different program with same set of files
Info 1083 [17:12:12.411] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
